,ReportDate,Allegany,AnneArundel,Baltimore,BaltimoreCity,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Fredrick,Garrett,Harford,Howard,Kent,Montgomery,PrinceGeorges,QueenAnnes,Somerset,StMarys,Talbot,Washington,Wicomico,Worcester,AlleganyDailyCases,AlleganyDailyCases7Day,AlleganyDaily100K,AlleganyDailyCases100k7D,AADailyCases,AA7Day,AADaily100k3,AA100k7D-2020Census,BaltimoreDailyCases,Baltimore7Day,BaltimoreDaily100k,Baltimore7D100k,BaltCityDailyCases,BaltCity7Day,BaltCityeDaily100k,BaltCity7D100k,CalvertDailyCase,Calvert7Day,CalverteDaily100k,Calvert7D100k,CarolineDailyCases,Caroline7Day,CarolineDaily100k,Caroline7D100k,CarrollDaily,Carroll7Day,CarrollDaily100k,Carroll7D100k,CecilDaily,Cecil7Day,CecilDaily100k,Cecil7D100k,CharlesDaily,Charles7Day,CharlesDaily100K,Charles7D100k,DorchesterDaily,Dorchester7Day,DorchesterDaily100K,Dorchester7D100k,FrederickDaily,Frederick7Day,FrederrickDaily100K,Frederick7D100k,GarrettDaily,Garrett7Day,GarrettDaily100k,Garrett7D100k,HarfordDaily,Harford7Day,HarfordDaily100k,Harford7D100k,HowardDaily,Howard7Day,HowardDaily100k,Howard7D100k,KentDaily,Kent7Day,KentDaily100k,Kent7D100k,MontgomeryDaily,Montgomery7Day,MontgomeryDaily100k,Montgomery7D100k,PGDaily,PG7Day,PGDaily100k,PG7D100k,QADaily,QA7Day,QADaily100k,QA7D100k,StMarysDaily,StMarys7Day,StMarysDaily100k,StMarys7D100k,SomersetDaily,Somerset7Day,SomersetDaily100k,Somerset7D100k,TalbotDaily,Talbot7Day,TalbotDaily100k,Talbot7D100k,WashingtonDaily,Washington7Day,WashingtonDaily100k,Washington7D100k,WicomicoDaily,Wicomico7Day,WicomicoDaily100k,Wicomico7D100k,WorcesterDaily,Worcester7Day,WorcesterDaily100k,Worcester7D100k,Western,southern,central,capital,Eastern,I95,WesternDaily,Western7Day,WesternDaily100k,Western7D100k,SouthernDaily,Southern7Day,SouthernDaily100k,Southern7D100k,CentralDaily,Central7Day,CentralDaily100k,Central7D100k,CapitalDaily,Capital7Day,CapitalDaily100k,Capital7D100k,EasternDaily,Eastern7Day,EasternDaily100k,Eastern7D100k,I95Daily,I957Day,I95Daily100k,I957D100k
646,2021-12-10 15:00:00,10837.0,56680.0,81912.0,66052.0,6181.0,3691.0,13230.0,9796.0,15149.0,4627.0,26864.0,3993.0,22919.0,24080.0,1953.0,86561.0,103309.0,4365.0,3509.0,10586.0,3270.0,23217.0,12130.0,5405.0,43.0,23.857142857142858,63.1368748715238,35.02942891543015,181.0,106.0,30.768655409758594,18.019212560411113,192.0,149.71428571428572,22.468359985255137,17.51997117897871,308.0,184.57142857142858,52.585930190470336,31.512533305235472,8.0,17.571428571428573,8.62226916568768,18.93819834606401,37.0,16.0,111.13447271198149,48.05815036193794,78.0,42.285714285714285,45.11513034223875,24.458019379675218,34.0,28.285714285714285,32.77898288744276,27.269910133250697,18.0,17.285714285714285,10.803219359369093,10.374520178441747,36.0,19.571428571428573,110.66367464879653,60.16239455113145,115.0,103.71428571428571,42.323446821509144,38.16996570486414,28.0,16.714285714285715,97.20197181142818,58.02362603029131,80.0,54.142857142857146,30.66026889055817,20.750431981288475,56.0,47.714285714285715,16.851379857184554,14.358063449743984,13.0,5.285714285714286,67.7153870194812,27.53262988704181,129.0,107.14285714285714,12.146194992566341,14.358063449743984,135.0,116.14285714285714,13.957801946027764,12.00814072182071,26.0,15.428571428571429,52.13137105505875,30.935099307397504,19.0,14.428571428571429,16.699332905596034,12.68144829673082,2.0,6.285714285714286,8.123476848090982,25.530927236857373,20.0,14.0,53.29638117571817,37.30746682300272,111.0,184.57142857142858,71.74945864710256,119.30540614164283,55.0,49.857142857142854,53.09495308336873,48.13023019765114,21.0,17.0,40.03049942813572,32.40564239420511,38047.0,24839.0,264873.0,216734.0,55823.0,308068.0,182.0,225.14285714285714,72.33215561746623,89.47839658801159,28.0,41.142857142857146,9.858460671783677,14.485901395273974,895.0,584.4285714285714,35.43419157980671,23.138272586271228,379.0,327.0,16.47124984626109,14.211342215639515,261.0,179.85714285714286,47.80464932267589,32.94255801710396,805.0,580.5714285714286,25.930853205601068,18.701506198325237
647,2021-12-11 15:00:00,10844.0,56807.0,82067.0,66194.0,6196.0,3737.0,13267.0,9838.0,15178.0,4630.0,26901.0,4011.0,23013.0,24130.0,1955.0,86625.0,103472.0,4386.0,3512.0,10602.0,3304.0,23319.0,12151.0,5417.0,7.0,16.857142857142858,10.278095909317829,24.751333006112322,127.0,100.57142857142857,21.589056558228403,17.096395744648817,155.0,135.0,18.138519779763264,15.798065614632518,142.0,174.85714285714286,24.24416262028178,29.853978920749395,15.0,15.714285714285714,16.1667546856644,16.936600146886516,46.0,17.571428571428573,138.1671822905716,52.77814727248541,37.0,37.57142857142857,21.40076695721582,21.73128073261683,42.0,26.714285714285715,40.491684743311644,25.75491512584788,29.0,15.714285714285714,17.405186745650205,9.431381980401587,3.0,17.571428571428573,9.22197288739971,54.01441262619831,37.0,93.42857142857143,13.617108977355114,34.3845145605801,18.0,14.571428571428571,62.486981878775254,50.5846996161514,94.0,48.42857142857143,36.02581594640585,18.560412774820033,50.0,46.57142857142857,15.04587487248621,14.01415773837287,2.0,4.571428571428571,10.417751849150953,23.812004226630755,64.0,87.71428571428571,6.026019221118184,14.01415773837287,163.0,117.14285714285714,16.85275346075945,12.111531847346843,21.0,16.0,42.10610739062437,32.080843726190004,16.0,12.714285714285714,14.06259613102824,11.174741568406366,3.0,5.857142857142857,12.185215272136475,23.790182197980734,34.0,15.857142857142858,90.6038479987209,42.256416503605124,102.0,184.71428571428572,65.93193497301316,119.39774778726333,21.0,47.0,20.272618450013518,45.37205081669692,12.0,15.428571428571429,22.87457110179184,29.410162845160936,38174.0,24886.0,265478.0,216998.0,56020.0,308714.0,127.0,216.14285714285714,50.47353716163852,85.90153174978524,47.0,37.285714285714285,16.548130413351174,13.127848139467039,605.0,543.0,23.952721682439172,21.498062600933007,264.0,298.2857142857143,11.473377201617225,12.963426188840243,197.0,173.42857142857142,36.082436461943104,31.765103600289287,646.0,548.7142857142857,20.80910704449477,17.67531626667501
648,2021-12-12 15:00:00,10861.0,56937.0,82255.0,66389.0,6212.0,3768.0,13302.0,9883.0,15209.0,4641.0,26965.0,4028.0,23155.0,24173.0,1958.0,86731.0,103596.0,4404.0,3513.0,10611.0,3326.0,23410.0,12165.0,5425.0,17.0,20.857142857142858,24.961090065486154,30.62453066857965,130.0,103.85714285714286,22.099034272202307,17.654942764715468,188.0,148.14285714285714,22.00026915222899,17.336078351718438,195.0,176.28571428571428,33.29304021799258,30.097883977291467,16.0,16.142857142857142,17.24453833137536,17.398507423619783,31.0,21.0,93.11266632625477,63.07632235004355,35.0,37.57142857142857,20.243968743312262,21.73128073261683,45.0,28.571428571428573,43.38394793926247,27.5453637709603,31.0,18.142857142857142,18.605544452246768,10.88895919555456,11.0,18.285714285714285,33.813900587132274,56.21012045653157,64.0,94.57142857142857,23.55391823110074,34.805120243278324,17.0,14.714285714285714,59.01548288550996,51.080628043760726,142.0,61.0,54.421977280740755,23.378455029050606,43.0,47.57142857142857,12.939452390338142,14.315075235822594,3.0,3.857142857142857,15.62662777372643,20.0913785662197,106.0,93.71428571428571,9.980594334976994,14.315075235822594,124.0,122.42857142857143,12.820499565240317,12.658027796556397,18.0,16.142857142857142,36.090949191963745,32.36727983088813,9.0,12.571428571428571,7.910210323703384,11.04918267437933,1.0,5.428571428571429,4.061738424045491,22.049437159104095,22.0,18.142857142857142,58.62601929328998,48.34743149511577,91.0,180.28571428571428,58.82162826023723,116.53515677302885,14.0,45.714285714285715,13.515078966675677,44.13087009526752,8.0,15.142857142857142,15.249714067861229,28.86553019988018,38299.0,24934.0,266211.0,217292.0,56181.0,309451.0,125.0,215.85714285714286,49.67867830869933,85.78798048507964,48.0,39.714285714285715,16.900218294486304,13.982918707938074,733.0,574.4285714285714,29.02040494748415,22.742359831189585,294.0,310.7142857142857,12.777170065437366,13.503568946708585,161.0,179.42857142857142,29.48869172778091,32.86406105598299,737.0,584.0,23.740420885127932,18.81194816406338
649,2021-12-13 15:00:00,10874.0,57079.0,82481.0,66545.0,6222.0,3773.0,13348.0,9896.0,15252.0,4646.0,27106.0,4058.0,23254.0,24232.0,1961.0,86857.0,103760.0,4415.0,3517.0,10617.0,3330.0,23511.0,12200.0,5433.0,13.0,19.571428571428573,19.087892403018824,28.736717134215155,142.0,112.57142857142857,24.1389451280979,19.136306600544412,226.0,165.14285714285714,26.447132065977403,19.325464392079567,156.0,185.28571428571428,26.634432174394068,31.63448583350651,10.0,16.857142857142858,10.777836457109599,18.168352884841898,5.0,19.571428571428573,15.018171988105607,58.78541606772767,46.0,40.142857142857146,26.60635891978183,23.218592721921404,13.0,23.571428571428573,12.533140515786936,22.724925111042246,43.0,22.0,25.807690691826167,13.203934772562222,5.0,15.142857142857142,15.369954812332853,46.54900600306521,141.0,105.28571428571429,51.892226102893815,38.74829851857421,30.0,17.428571428571427,104.14496979795877,60.503268168337954,99.0,68.85714285714286,37.94208275206574,26.38973143794471,59.0,50.285714285714285,17.75413234953373,15.131851300328988,3.0,4.142857142857143,15.62662777372643,21.57962883038412,126.0,90.57142857142857,11.863725341576425,15.131851300328988,164.0,132.42857142857142,16.956144586285582,13.691939051817712,11.0,15.0,22.055580061755624,30.075790993303126,6.0,12.857142857142858,5.2734735491355895,11.300300462433407,4.0,5.428571428571429,16.246953696181965,22.049437159104095,4.0,16.0,10.659276235143633,42.63710494057454,101.0,189.42857142857142,65.28554345366989,122.44502209273871,35.0,45.42857142857143,33.78769741668919,43.855052157172096,8.0,14.428571428571429,15.249714067861229,27.503948586678288,38443.0,24991.0,266939.0,217723.0,56271.0,310168.0,144.0,226.42857142857142,57.22983741162164,89.98937727918678,57.0,44.285714285714285,20.069009224702487,15.59246330741296,728.0,622.2857142857143,28.822448569943333,24.637085159080293,431.0,328.2857142857143,18.731157476882668,14.26721905266038,90.0,166.14285714285714,16.484361835405476,30.43065526123265,717.0,625.5714285714286,23.096176084988773,20.151056998638346
650,2021-12-14 15:00:00,10943.0,57244.0,82630.0,66776.0,6230.0,3791.0,13405.0,9935.0,15297.0,4676.0,27166.0,4064.0,23334.0,24310.0,1975.0,87034.0,104054.0,4467.0,3518.0,10629.0,3342.0,23581.0,12235.0,5447.0,69.0,26.0,101.31265967756144,38.17578480603765,165.0,127.57142857142857,28.048774268564465,21.686195170413914,149.0,169.42857142857142,17.43638353022404,19.826990284607582,231.0,198.85714285714286,39.439447642852755,33.95158387065617,8.0,16.142857142857142,8.62226916568768,17.398507423619783,18.0,21.571428571428573,54.06541915718018,64.7926848629699,57.0,45.285714285714285,32.9687490962514,26.193216700530552,39.0,28.285714285714285,37.599421547360805,27.2699101332507,45.0,28.142857142857142,27.008048398422726,16.890747728537388,30.0,17.428571428571427,92.21972887399711,53.57527106013165,60.0,95.14285714285714,22.081798341656945,35.01542308462744,6.0,16.0,20.828993959591752,55.543983892244675,80.0,77.14285714285714,30.66026889055817,29.565259287323947,78.0,56.857142857142854,23.471564801078486,17.10930914071289,14.0,5.857142857142857,72.92426294405666,30.509130415370652,177.0,106.42857142857143,16.66570940840498,17.10930914071289,294.0,166.71428571428572,30.39699090468269,17.23677764128508,52.0,21.285714285714285,104.2627421101175,42.678979600020625,12.0,12.714285714285714,10.546947098271179,11.17474156840637,1.0,5.0,4.061738424045491,20.308692120227455,12.0,16.857142857142858,31.977828705430902,44.92123556239103,70.0,148.28571428571428,45.247406354028634,95.85062815404433,35.0,41.285714285714285,33.78769741668919,39.85569205478847,14.0,14.428571428571429,26.68699961875715,27.503948586678288,38588.0,25045.0,267699.0,218254.0,56497.0,311039.0,145.0,190.28571428571428,57.627266838091224,75.62514229392858,54.0,49.285714285714285,19.012745581297093,17.352902713088618,760.0,675.1428571428571,30.089369386204577,26.729766864511813,531.0,368.2857142857143,23.077133689616463,16.0056095377539,226.0,179.71428571428572,41.39406416446264,32.91639236339697,871.0,697.2857142857143,28.056861046060284,22.461134781994463
651,2021-12-15 15:00:00,10972.0,57411.0,82896.0,67032.0,6254.0,3800.0,13479.0,9975.0,15349.0,4689.0,27258.0,4075.0,23508.0,24361.0,1979.0,87409.0,104437.0,4490.0,3521.0,10648.0,3358.0,23637.0,12274.0,5462.0,29.0,27.857142857142858,42.58068305288814,40.90262657789748,167.0,141.28571428571428,28.388759411213726,24.017521862866023,266.0,192.85714285714286,31.12804039623889,22.568665163760745,256.0,220.28571428571428,43.70778613233898,37.61015971878722,24.0,17.142857142857142,25.86680749706304,18.476291069330745,9.0,22.142857142857142,27.03270957859009,66.50904737589626,74.0,52.42857142857143,42.80153391443164,30.324638893043264,40.0,32.42857142857143,38.56350927934442,31.263987880039938,52.0,32.714285714285715,31.20930037151071,19.6344224864724,13.0,16.571428571428573,39.961882512065415,50.94042166373173,92.0,90.28571428571429,33.85875745720731,33.22784893315997,11.0,16.285714285714285,38.18648892591821,56.535840747463325,174.0,99.57142857142857,66.68608483696401,38.16108467271258,51.0,58.57142857142857,15.346792369935933,17.62516770776956,4.0,6.0,20.835503698301906,31.253255547452863,375.0,149.85714285714286,35.30870637373936,17.62516770776956,383.0,197.0,39.5988010765084,20.368051728647924,23.0,23.142857142857142,46.11621285639812,46.40264896109625,19.0,14.428571428571429,16.699332905596034,12.68144829673082,3.0,4.285714285714286,12.185215272136475,17.407450388766392,16.0,17.428571428571427,42.63710494057453,46.4439893102687,56.0,116.57142857142857,36.197925083222906,75.35078282630074,39.0,39.42857142857143,37.6491485500251,38.06287545716823,15.0,14.714285714285714,28.5932138772398,28.048581231959044,38684.0,25124.0,268687.0,219104.0,56675.0,312209.0,96.0,160.71428571428572,38.153224941081085,63.872586396899145,79.0,54.142857142857146,27.814942609675374,19.06304385003068,988.0,765.0,39.116180202065955,30.287325763745397,850.0,437.14285714285717,36.94079780823728,18.998124587093457,178.0,186.28571428571428,32.60240451891306,34.12001243391864,1170.0,800.7142857142857,37.68832080814067,25.792800748428387
652,2021-12-16 15:00:00,11019.0,57658.0,83248.0,67431.0,6280.0,3831.0,13570.0,10015.0,15448.0,4716.0,27310.0,4087.0,23700.0,24452.0,1987.0,87888.0,105260.0,4521.0,3524.0,10662.0,3382.0,23665.0,12294.0,5471.0,47.0,32.142857142857146,69.01007253399113,47.19533835911246,247.0,165.57142857142858,41.98816511718438,28.145912880749968,352.0,218.28571428571428,41.191993306301086,25.54438545942697,399.0,241.0,68.12268229220021,41.14678303864725,26.0,15.285714285714286,28.02237478848496,16.474692870153245,31.0,25.285714285714285,93.11266632625477,75.9490411969912,91.0,59.714285714285715,52.63431873261188,34.53868952940623,40.0,36.142857142857146,38.56350927934442,34.84488517026478,99.0,45.285714285714285,59.41770647653001,27.17952807079367,27.0,17.857142857142858,82.9977559865974,54.89269575833161,52.0,80.14285714285714,19.137558562769353,29.494973499213206,12.0,17.428571428571427,41.657987919183505,60.503268168337954,192.0,123.0,73.58464533733961,47.14016341923319,91.0,61.142857142857146,27.3834922679249,18.398955558354565,8.0,6.714285714285714,41.67100739660381,34.97388120786392,479.0,208.0,45.10098760805641,18.398955558354565,823.0,298.0,85.09089630800631,30.810555406787216,31.0,26.0,62.15663471949313,52.13137105505875,14.0,13.571428571428571,12.30477161464971,11.928094932568595,3.0,2.4285714285714284,12.185215272136475,9.864221886967622,24.0,18.857142857142858,63.955657410861804,50.250873679962844,28.0,79.85714285714286,18.098962541611453,51.61897990184083,20.0,31.285714285714285,19.307255666679538,30.202064221448705,9.0,12.428571428571429,17.15592832634388,23.691520069712983,38771.0,25252.0,270059.0,220458.0,56879.0,314106.0,87.0,129.42857142857142,34.576360102854736,51.438722911636106,128.0,63.0,45.06724878529681,22.181536511513276,1372.0,868.7142857142857,54.3192299972009,34.39350662359211,1354.0,586.1428571428571,58.84451792041561,25.473629144066816,204.0,188.14285714285714,37.36455349358575,34.46016593210955,1897.0,977.5714285714286,61.10661929319903,31.489765481087506
653,2021-12-17 15:00:00,11046.0,57993.0,83727.0,67913.0,6309.0,3867.0,13629.0,10056.0,15551.0,4735.0,27387.0,4101.0,23910.0,24576.0,1999.0,88303.0,106185.0,4561.0,3525.0,10676.0,3398.0,23697.0,12327.0,5481.0,27.0,29.857142857142858,39.64408422165448,43.83922540913114,335.0,187.57142857142858,56.947511393752094,31.8857494498919,479.0,259.2857142857143,56.05387725488131,30.342316497945,482.0,265.85714285714283,82.29356607729449,45.390731022479265,29.0,18.285714285714285,31.255725725617843,19.708043807286124,36.0,25.142857142857142,108.13083831436036,75.51995056875963,59.0,57.0,34.12554731015495,32.96874909625139,41.0,37.142857142857146,39.52759701132803,35.80897290224839,103.0,57.42857142857143,61.81842188972314,34.46741414655853,19.0,15.428571428571429,58.40582828686484,47.427289135198514,77.0,74.71428571428571,28.338307871793077,27.49709650639662,14.0,15.428571428571429,48.60098590571409,53.56027018180737,210.0,141.57142857142858,80.4832058377152,54.25772584025562,124.0,70.85714285714286,37.3137696837658,21.322154105009027,12.0,6.571428571428571,62.50651109490572,34.22975607578171,415.0,248.85714285714286,39.074968386938224,21.322154105009027,925.0,410.85714285714283,95.63679111167171,42.478982430450635,40.0,28.0,80.202109315475,56.1414765208325,14.0,12.857142857142858,12.30477161464971,11.300300462433407,1.0,2.2857142857142856,4.061738424045491,9.283973540675408,16.0,18.285714285714285,42.63710494057453,48.72811993208518,32.0,68.57142857142857,20.68452861898452,44.32398989782397,33.0,28.142857142857142,31.85697185002124,27.168066902399065,10.0,10.857142857142858,19.062142584826535,20.69604052066881,38844.0,25385.0,271748.0,221875.0,57100.0,316367.0,73.0,113.85714285714286,29.012348132280408,45.25017898518099,133.0,78.0,46.82768819097247,27.462854728540247,1689.0,982.1428571428571,66.86966433328885,38.88428844551813,1417.0,734.4285714285714,61.582482934437905,31.91809101380636,221.0,182.42857142857142,40.4782662847179,33.41353978382983,2261.0,1185.5714285714287,72.83187465573168,38.18991140253473
654,2021-12-18 15:00:00,11083.0,58235.0,84146.0,68299.0,6356.0,3904.0,13711.0,10114.0,15674.0,4754.0,27490.0,4117.0,24036.0,24703.0,2031.0,88741.0,106935.0,4618.0,3532.0,10704.0,3417.0,23781.0,12387.0,5535.0,37.0,34.142857142857146,54.32707837782281,50.13193719034614,242.0,204.0,41.13820226056121,34.67848455022516,419.0,297.0,49.032514759489075,34.75574435219154,386.0,300.7142857142857,65.90314627766736,51.34201440210578,47.0,22.857142857142858,50.65583134841512,24.635054759107657,37.0,23.857142857142858,111.13447271198149,71.65813491467533,82.0,63.42857142857143,47.42872677004587,36.68702906951283,58.0,39.42857142857143,55.9170884550494,38.01260200392522,123.0,70.85714285714286,73.8219989556888,42.526958747992616,19.0,17.714285714285715,58.40582828686484,54.45355419226496,103.0,84.14285714285714,37.907087153177756,30.967093388657,16.0,15.142857142857142,55.543983892244675,52.56841332658871,126.0,146.14285714285714,48.28992350262912,56.00974120543037,127.0,81.85714285714286,38.21652217611498,24.632246576955993,32.0,10.857142857142858,166.68402958641525,56.55351003824803,438.0,302.2857142857143,41.240569044527575,24.632246576955993,750.0,494.7142857142857,77.54334414459869,51.149066813856244,57.0,33.142857142857146,114.28800577455186,66.453176289965,28.0,14.571428571428571,24.60954322929942,12.80700719075786,7.0,2.857142857142857,28.43216896831844,11.604966925844261,19.0,16.142857142857142,50.63156211693226,43.01779337754395,84.0,66.0,54.29688762483436,42.661840276655575,60.0,33.714285714285715,57.921767000038614,32.54651669525979,54.0,16.857142857142858,102.93556995806328,32.13332607156473,38981.0,25562.0,273130.0,223166.0,57464.0,318233.0,137.0,115.28571428571429,54.44783142633447,45.81793530870898,177.0,96.57142857142857,62.319554960918246,34.00162966390697,1382.0,1093.142857142857,54.71514275228254,43.278920026924325,1291.0,881.1428571428571,56.10655290639332,38.294258971631514,364.0,206.28571428571428,66.67008564541771,37.78320395289763,1866.0,1359.857142857143,60.10803985298334,43.80404466089025
655,2021-12-19 15:00:00,11101.0,58414.0,84445.0,68759.0,6376.0,3939.0,13779.0,10170.0,15781.0,4765.0,27577.0,4130.0,24144.0,24797.0,2046.0,89058.0,107324.0,4649.0,3533.0,10770.0,3437.0,23835.0,12403.0,5543.0,18.0,34.285714285714285,26.429389481102987,50.34169424971998,179.0,211.0,30.428670267109325,35.868432549497584,299.0,312.85714285714283,34.98978976870462,36.6113901545452,460.0,338.57142857142856,78.53742820654661,57.80549840047064,20.0,23.428571428571427,21.555672914219198,25.250931128085345,35.0,24.428571428571427,105.12720391673926,73.37449742760168,68.0,68.14285714285714,39.33113927272096,39.413767716571215,56.0,41.0,53.98891299108219,39.527597011328034,107.0,81.71428571428571,64.21913730291627,49.04318629808826,11.0,17.714285714285715,33.813900587132274,54.45355419226496,87.0,87.42857142857143,32.01860759540257,32.1763347264144,13.0,14.571428571428571,45.1294869124488,50.5846996161514,108.0,141.28571428571428,41.39136300225353,54.148224879932194,94.0,89.14285714285714,28.286244760274077,26.824645486946846,15.0,12.571428571428571,78.13313886863216,65.48301162323456,317.0,332.42857142857144,29.84762645460101,26.824645486946846,389.0,532.5714285714286,40.21914782966519,55.0631594230598,31.0,35.0,62.15663471949313,70.17684565104062,66.0,22.714285714285715,58.00820904049149,19.96386415029902,1.0,2.857142857142857,4.061738424045491,11.604966925844263,20.0,15.857142857142858,53.29638117571817,42.25641650360512,54.0,60.714285714285715,34.905142044536376,39.24519938869831,16.0,34.0,15.445804533343631,32.82233463335522,8.0,16.857142857142858,15.249714067861229,32.13332607156473,39066.0,25690.0,274338.0,223959.0,57722.0,319639.0,85.0,109.57142857142857,33.78150124991554,43.54691001459702,128.0,108.0,45.06724878529681,38.025491162594186,1208.0,1161.0,47.826260813862014,45.96547086497831,793.0,952.4285714285714,34.46359136697902,41.392319157566035,258.0,220.14285714285714,47.25517059482904,40.32127236247594,1406.0,1455.4285714285713,45.29040944978273,46.88261445584093
656,2021-12-20 15:00:00,11104.0,58505.0,84595.0,68948.0,6389.0,3948.0,13803.0,10185.0,15839.0,4769.0,27601.0,4131.0,24205.0,24856.0,2056.0,89258.0,107534.0,4664.0,3535.0,10780.0,3448.0,23844.0,12415.0,5547.0,3.0,32.857142857142854,4.404898246850498,48.24412365598164,91.0,203.71428571428572,15.469323990541614,34.6299152441324,150.0,302.0,17.553406238480576,35.34085789347422,189.0,343.2857142857143,32.26863898051589,58.61038508705946,13.0,23.857142857142858,14.01118739424248,25.712838404818616,9.0,25.0,27.03270957859009,75.09085994052803,24.0,65.0,13.881578566842691,37.59594195186562,15.0,41.285714285714285,14.461315979754158,39.80305064903763,58.0,83.85714285714286,34.81037349130041,50.32928384087029,4.0,17.571428571428573,12.29596384986628,54.01441262619831,24.0,70.71428571428571,8.832719336662777,26.02497661695283,1.0,10.428571428571429,3.471498993265292,36.202775215480905,61.0,135.85714285714286,23.378455029050606,52.067706633787175,59.0,89.14285714285714,17.75413234953373,26.824645486946846,10.0,13.571428571428571,52.08875924575477,70.69188754781005,200.0,343.0,18.831310065994327,26.824645486946846,210.0,539.1428571428571,21.712136360487634,55.742586819374374,15.0,35.57142857142857,30.075790993303123,71.32259006983313,10.0,23.285714285714285,8.789122581892649,20.466099726407172,2.0,2.5714285714285716,8.123476848090982,10.444470233259835,11.0,16.857142857142858,29.31300964664499,44.921235562391026,9.0,47.57142857142857,5.817523674089396,30.74976799161538,12.0,30.714285714285715,11.584353400007723,29.650428345257865,4.0,16.285714285714285,7.624857033930614,31.044060781003214,39079.0,25763.0,274912.0,224393.0,57812.0,320323.0,13.0,90.85714285714286,5.166582544104731,36.10930217638032,73.0,110.28571428571429,25.70241532286459,38.83026346233163,574.0,1139.0,22.72539214168609,45.0944628037987,434.0,952.8571428571429,18.861536763264677,41.41094476990632,90.0,220.14285714285714,16.484361835405476,40.32127236247594,684.0,1450.7142857142858,22.033172164759165,46.73075675295099
